transcript_id	gene_id	biotype	log2FC	qval	five_prime	three_prime	intergenic	coding_prob
MSTRG.16362.4	MSTRG.16362	novel	0.997997378821785	0.616074008091405	TRUE	FALSE	FALSE	0.00670940357455173
MSTRG.24556.1	MSTRG.24556	novel	-0.402903506520529	0.616074008091405	TRUE	FALSE	FALSE	0.974623729853677
MSTRG.13162.20	MSTRG.13162	novel	3.27193973794346	0.616112838768571	TRUE	FALSE	FALSE	0.000275161170528959
MSTRG.1325.2	MSTRG.1325	novel	-1.18996125344768	0.616112838768571	TRUE	FALSE	FALSE	0.501599203719353
MSTRG.27879.1	MSTRG.27879	novel	-0.589214595908401	0.616112838768571	TRUE	FALSE	FALSE	0.0040394013262658
MSTRG.27953.3	MSTRG.27953	novel	0.623309581182602	0.616692015885436	TRUE	FALSE	FALSE	0.0292155195421868
MSTRG.14858.9	MSTRG.14858	novel	0.835055197853637	0.616748937801304	TRUE	FALSE	FALSE	0.255761370295282
MSTRG.11764.2	MSTRG.11764	novel	-0.266531752779162	0.617231943932649	TRUE	FALSE	FALSE	0.000720988519438855
MSTRG.17314.17	MSTRG.17314	novel	-0.453399549491105	0.617231943932649	TRUE	FALSE	FALSE	8.32217764320679e-07
MSTRG.8059.1	MSTRG.8059	novel	1.08569601470501	0.617295930819611	TRUE	FALSE	FALSE	9.3438556342888e-11
MSTRG.16912.1	MSTRG.16912	novel	-1.44789768553825	0.617320203556122	TRUE	FALSE	FALSE	0.000972601797566731
MSTRG.2593.8	MSTRG.2593	novel	4.0921507618976	0.617629755727937	TRUE	FALSE	FALSE	0.000826498418967564
MSTRG.18688.11	MSTRG.18688	novel	0.327281468062489	0.618348856684098	TRUE	FALSE	FALSE	0.0621388273890105
MSTRG.24175.14	MSTRG.24175	novel	0.661477252335852	0.61899371019938	TRUE	FALSE	FALSE	0.704000463690946
MSTRG.24800.1	MSTRG.24800	novel	-0.786188583274879	0.61899371019938	TRUE	FALSE	FALSE	0.999915562959533
MSTRG.21378.11	MSTRG.21378	novel	1.41917551075898	0.619084754717404	TRUE	FALSE	FALSE	0.487567848200246
MSTRG.4578.22	MSTRG.4578	novel	1.00457373713077	0.619485582438492	TRUE	FALSE	FALSE	0.962989203826775
MSTRG.20770.14	MSTRG.20770	novel	-1.71626576262111	0.619787475603052	TRUE	FALSE	FALSE	0.00100431365196259
MSTRG.1655.2	MSTRG.1655	novel	0.201617734907229	0.621408921756271	TRUE	FALSE	FALSE	0.851539804685417
MSTRG.5176.14	MSTRG.5176	novel	-2.32924195399341	0.622385697224666	TRUE	FALSE	FALSE	0.315345704828177
MSTRG.1725.3	MSTRG.1725	novel	0.500694676649138	0.623282330514078	TRUE	FALSE	FALSE	0.0206352048231105
MSTRG.13988.2	MSTRG.13988	novel	1.08258877203962	0.623459939878715	TRUE	FALSE	FALSE	3.11664026202217e-06
MSTRG.4945.2	MSTRG.4945	novel	-1.80589352854589	0.623902240950635	TRUE	FALSE	FALSE	0.798908859480008
MSTRG.14810.30	MSTRG.14810	novel	3.64473740505282	0.623997560645029	TRUE	FALSE	FALSE	0.214086820988643
MSTRG.12931.1	MSTRG.12931	novel	-0.249328909371764	0.62401733536139	TRUE	FALSE	FALSE	0.999994580860404
MSTRG.20965.2	MSTRG.20965	novel	-0.919135349799219	0.624263024830689	TRUE	FALSE	FALSE	0.000196087882201433
MSTRG.17718.11	MSTRG.17718	novel	3.93514082484655	0.625495152154755	TRUE	FALSE	FALSE	0.994570234557452
MSTRG.20211.7	MSTRG.20211	novel	-0.469980611693599	0.625495152154755	TRUE	FALSE	FALSE	0.00310838673124602
MSTRG.7097.1	MSTRG.7097	novel	-0.203124496711906	0.625820199578886	TRUE	FALSE	FALSE	0.998921965143378
MSTRG.5149.2	MSTRG.5149	novel	3.74775808097775	0.626803960670486	TRUE	FALSE	FALSE	0.770050244467285
MSTRG.8664.1	MSTRG.8664	novel	0.429329620905857	0.626874585196708	TRUE	FALSE	FALSE	0.00385641872278297
MSTRG.19364.9	MSTRG.19364	novel	-0.430195886007557	0.628471685258742	TRUE	FALSE	FALSE	0.9296917957273
MSTRG.16047.4	MSTRG.16047	novel	0.835058644181689	0.628712219860475	TRUE	FALSE	FALSE	0.00344284994831363
MSTRG.13659.1	MSTRG.13659	novel	-0.920293871826048	0.629303977832946	TRUE	FALSE	FALSE	0.00566405538528207
MSTRG.4745.2	MSTRG.4745	novel	-1.27766203387912	0.629303977832946	TRUE	FALSE	FALSE	0.112383319178271
MSTRG.7097.8	MSTRG.7097	novel	-2.85014874312312	0.629509108301403	TRUE	FALSE	FALSE	0.999824088838631
MSTRG.29386.2	MSTRG.29386	novel	-0.332204608045196	0.629876924857547	TRUE	FALSE	FALSE	0.309779575269098
MSTRG.9616.1	MSTRG.9616	novel	-0.379837017533791	0.629948255123519	TRUE	FALSE	FALSE	0.437186300652774
MSTRG.1960.1	MSTRG.1960	novel	-0.200632494753945	0.63070283147195	TRUE	FALSE	FALSE	0.000908402556067492
MSTRG.3690.1	MSTRG.3690	novel	0.439170160392757	0.631430746521077	TRUE	FALSE	FALSE	0.999967758375235
MSTRG.24372.2	MSTRG.24372	novel	-0.492974180342623	0.63235351144995	TRUE	FALSE	FALSE	0.00939456744765557
MSTRG.12923.2	MSTRG.12923	novel	0.890571328571278	0.632846577424046	TRUE	FALSE	FALSE	0.994780609572863
MSTRG.15834.14	MSTRG.15834	novel	-1.30472104495239	0.632846577424046	TRUE	FALSE	FALSE	0.0870030468707666
MSTRG.20144.2	MSTRG.20144	novel	0.21267087925919	0.632846577424046	TRUE	FALSE	FALSE	0.0414787947560104
MSTRG.21654.3	MSTRG.21654	novel	-0.633065904170203	0.632846577424046	TRUE	FALSE	FALSE	0.0125840563187354
MSTRG.17686.25	MSTRG.17686	novel	-2.84841119709018	0.635671834869039	TRUE	FALSE	FALSE	0.000174129404607502
MSTRG.13553.17	MSTRG.13553	novel	3.5052900933905	0.636090323467852	TRUE	FALSE	FALSE	0.999137976185903
MSTRG.3792.1	MSTRG.3792	novel	2.62147446757519	0.636627133608332	TRUE	FALSE	FALSE	1.77787007457207e-05
MSTRG.11102.1	MSTRG.11102	novel	0.234492696508817	0.637804752282038	TRUE	FALSE	FALSE	0.0300653043570841
MSTRG.13574.2	MSTRG.13574	novel	0.50886669958172	0.637804752282038	TRUE	FALSE	FALSE	0.796042505152685
MSTRG.21927.6	MSTRG.21927	novel	-0.464475996025701	0.63805075481325	TRUE	FALSE	FALSE	0.0149717131819465
MSTRG.28693.16	MSTRG.28693	novel	-2.54972630586166	0.63805075481325	TRUE	FALSE	FALSE	0.999998827947298
MSTRG.19278.16	MSTRG.19278	novel	-2.69295546829027	0.638068199504882	TRUE	FALSE	FALSE	0.000492491518248864
MSTRG.7724.1	MSTRG.7724	novel	-0.392318925992197	0.638218711343443	TRUE	FALSE	FALSE	0.997778817102814
MSTRG.29706.13	MSTRG.29706	novel	-0.411727716413474	0.639052760451349	TRUE	FALSE	FALSE	0.979505235689298
MSTRG.10334.2	MSTRG.10334	novel	0.346895555206579	0.639356075569826	TRUE	FALSE	FALSE	0.0195477163748216
MSTRG.23687.4	MSTRG.23687	novel	1.98367290301248	0.641054565940306	TRUE	FALSE	FALSE	0.198004218765129
MSTRG.5375.10	MSTRG.5375	novel	0.865376111482949	0.641133955085364	TRUE	FALSE	FALSE	0.947323550051118
MSTRG.25588.1	MSTRG.25588	novel	0.522306468301356	0.641768173259129	TRUE	FALSE	FALSE	0.0935566910276788
MSTRG.28939.14	MSTRG.28939	novel	-1.32942873335757	0.641808073929694	TRUE	FALSE	FALSE	0.000116441575701998
MSTRG.29071.2	MSTRG.29071	novel	-0.631167662730489	0.642447652623068	TRUE	FALSE	FALSE	0.999998112063816
MSTRG.5302.12	MSTRG.5302	novel	0.815773620989275	0.642797583048091	TRUE	FALSE	FALSE	0.643864057745024
MSTRG.16328.9	MSTRG.16328	novel	0.459459510698999	0.644389458227886	TRUE	FALSE	FALSE	0.992055379886146
MSTRG.2372.11	MSTRG.2372	novel	-0.588101057895977	0.644575482541876	TRUE	FALSE	FALSE	0.932820846973354
MSTRG.26049.1	MSTRG.26049	novel	0.345128153896272	0.645001945974327	TRUE	FALSE	FALSE	0.478173333772965
MSTRG.4767.2	MSTRG.4767	novel	-0.713890130518106	0.64548741166094	TRUE	FALSE	FALSE	0.00889506143455936
MSTRG.24852.13	MSTRG.24852	novel	-0.67581205129364	0.645830641235663	TRUE	FALSE	FALSE	0.00120327495837131
MSTRG.4239.4	MSTRG.4239	novel	-0.516574508952281	0.64781223452527	TRUE	FALSE	FALSE	0.999999999999687
MSTRG.14872.1	MSTRG.14872	novel	-0.229740337162752	0.648309293394197	TRUE	FALSE	FALSE	0.279371329347683
MSTRG.10486.14	MSTRG.10486	novel	2.91066087566836	0.64845801330174	TRUE	FALSE	FALSE	0.247801448013799
MSTRG.10885.2	MSTRG.10885	novel	-0.699652069549179	0.648570471702479	TRUE	FALSE	FALSE	0.00338646437964521
MSTRG.13544.2	MSTRG.13544	novel	-0.339755300351769	0.648570471702479	TRUE	FALSE	FALSE	0.000813257413190251
MSTRG.24608.2	MSTRG.24608	novel	-0.255379929617426	0.648624861744835	TRUE	FALSE	FALSE	0.99999976609965
MSTRG.2358.11	MSTRG.2358	novel	-0.645711994001934	0.649553742952608	TRUE	FALSE	FALSE	0.00789007738794138
MSTRG.5160.4	MSTRG.5160	novel	0.444988765473122	0.649630933370723	TRUE	FALSE	FALSE	0.998932225885013
MSTRG.28615.3	MSTRG.28615	novel	0.566742216007354	0.650201792649475	TRUE	FALSE	FALSE	0.769294303718043
MSTRG.26242.3	MSTRG.26242	novel	-0.516748989055644	0.651843940079232	TRUE	FALSE	FALSE	0.430569954928144
MSTRG.12918.1	MSTRG.12918	novel	0.360342829121719	0.652014797597271	TRUE	FALSE	FALSE	0.926292992151093
MSTRG.15218.1	MSTRG.15218	novel	-2.690138797478	0.652520286792623	TRUE	FALSE	FALSE	0.00257480791396389
MSTRG.15172.11	MSTRG.15172	novel	0.82989571526839	0.653446204283484	TRUE	FALSE	FALSE	0.965840101636263
MSTRG.24458.1	MSTRG.24458	novel	1.04595401254884	0.655227892262952	TRUE	FALSE	FALSE	0.690374084378761
MSTRG.27682.6	MSTRG.27682	novel	-0.480307678102784	0.656071436610518	TRUE	FALSE	FALSE	0.000383299352907387
MSTRG.16935.5	MSTRG.16935	novel	-1.4555899491406	0.658792116396903	TRUE	FALSE	FALSE	0.706230057816917
MSTRG.4217.2	MSTRG.4217	novel	0.694568732703036	0.659066519838277	TRUE	FALSE	FALSE	0.817931769609322
MSTRG.18012.13	MSTRG.18012	novel	-0.409884025598283	0.65943864532462	TRUE	FALSE	FALSE	0.0360366368563067
MSTRG.11088.2	MSTRG.11088	novel	-3.34448337928709	0.659480199057474	TRUE	FALSE	FALSE	0.996289055914163
MSTRG.26630.1	MSTRG.26630	novel	-0.567625554032452	0.659665961321958	TRUE	FALSE	FALSE	0.0870972714489267
MSTRG.6623.19	MSTRG.6623	novel	1.47181952116132	0.659665961321958	TRUE	FALSE	FALSE	0.191116611561345
MSTRG.8950.14	MSTRG.8950	novel	-0.586974296316372	0.659665961321958	TRUE	FALSE	FALSE	0.00100362126636747
MSTRG.28772.7	MSTRG.28772	novel	0.568605551857139	0.660055163467215	TRUE	FALSE	FALSE	0.923401294932463
MSTRG.23125.5	MSTRG.23125	novel	2.70570148841995	0.660640224326944	TRUE	FALSE	FALSE	0.195347863090374
MSTRG.3003.6	MSTRG.3003	novel	-1.67321926944344	0.660774116602554	TRUE	FALSE	FALSE	0.693359400365876
MSTRG.6151.7	MSTRG.6151	novel	-0.25003664501096	0.660781077995439	TRUE	FALSE	FALSE	0.0379187405777784
MSTRG.16472.1	MSTRG.16472	novel	-3.34236971439618	0.661147567584233	TRUE	FALSE	FALSE	0.00843153570465335
MSTRG.29573.1	MSTRG.29573	novel	-0.945768388961914	0.66151331916547	TRUE	FALSE	FALSE	0.025326651466271
MSTRG.16209.11	MSTRG.16209	novel	-2.98229469423409	0.661711293519947	TRUE	FALSE	FALSE	0.00711809791581031
MSTRG.17055.13	MSTRG.17055	novel	-1.82459042466762	0.661711293519947	TRUE	FALSE	FALSE	0.043869297101973
MSTRG.28892.4	MSTRG.28892	novel	-0.348090491072384	0.663016511425908	TRUE	FALSE	FALSE	0.00999437351432603
MSTRG.27864.1	MSTRG.27864	novel	-0.254151577842255	0.663448447971217	TRUE	FALSE	FALSE	0.000898667030878092
MSTRG.1718.10	MSTRG.1718	novel	-3.16093740127121	0.664044060227088	TRUE	FALSE	FALSE	0.0217285220856785
MSTRG.26554.12	MSTRG.26554	novel	-0.457139458501474	0.66508548615105	TRUE	FALSE	FALSE	0.920434759347419
MSTRG.21441.15	MSTRG.21441	novel	-1.28636793339471	0.666425775819506	TRUE	FALSE	FALSE	0.261086872809585
MSTRG.8007.1	MSTRG.8007	novel	0.287867972174387	0.667700761490175	TRUE	FALSE	FALSE	0.0146928224279937
MSTRG.10305.8	MSTRG.10305	novel	-0.928670369394542	0.668478332989584	TRUE	FALSE	FALSE	0.000154920162285232
MSTRG.13125.2	MSTRG.13125	novel	0.721024350076474	0.669923490829472	TRUE	FALSE	FALSE	0.0199684836154194
MSTRG.28814.5	MSTRG.28814	novel	-0.553570530123077	0.672038045877101	TRUE	FALSE	FALSE	0.837577502116985
MSTRG.1193.7	MSTRG.1193	novel	-1.53950840475694	0.672699127286985	TRUE	FALSE	FALSE	0.999979473296291
MSTRG.26335.9	MSTRG.26335	novel	0.451696365356666	0.672754612918173	TRUE	FALSE	FALSE	0.0658746126636562
MSTRG.25790.2	MSTRG.25790	novel	2.81343286224793	0.673724998121931	TRUE	FALSE	FALSE	0.296787080618726
MSTRG.11985.8	MSTRG.11985	novel	0.840184091883243	0.674711871971219	TRUE	FALSE	FALSE	0.999196015393022
MSTRG.18101.1	MSTRG.18101	novel	-0.71253259863422	0.675574349666294	TRUE	FALSE	FALSE	0.0191989761253988
MSTRG.20373.21	MSTRG.20373	novel	3.4832814341985	0.675575994226663	TRUE	FALSE	FALSE	0.877563222371303
MSTRG.5082.7	MSTRG.5082	novel	3.18547689806494	0.676038057539385	TRUE	FALSE	FALSE	0.00240120972329031
MSTRG.25941.8	MSTRG.25941	novel	0.588351224265408	0.676190800717398	TRUE	FALSE	FALSE	0.0875157225550203
MSTRG.5486.3	MSTRG.5486	novel	-0.287043551995097	0.676830127494097	TRUE	FALSE	FALSE	0.000132132590717627
MSTRG.29378.2	MSTRG.29378	novel	-0.47652303949831	0.677250409986867	TRUE	FALSE	FALSE	0.020506111987918
MSTRG.25927.2	MSTRG.25927	novel	0.708721569275314	0.677767281486207	TRUE	FALSE	FALSE	0.0730962071419901
MSTRG.4526.2	MSTRG.4526	novel	-0.806066313302814	0.678408015063954	TRUE	FALSE	FALSE	0.253489818491052
MSTRG.7753.5	MSTRG.7753	novel	3.94798614989074	0.678979922036899	TRUE	FALSE	FALSE	0.00415668664531201
MSTRG.27662.1	MSTRG.27662	novel	-2.06049850649159	0.679621653659556	TRUE	FALSE	FALSE	9.37449115000547e-06
MSTRG.2879.9	MSTRG.2879	novel	0.378390002549719	0.679621653659556	TRUE	FALSE	FALSE	0.962883722543655
MSTRG.16052.4	MSTRG.16052	novel	-0.282573588232073	0.679892748764901	TRUE	FALSE	FALSE	0.13229244964958
MSTRG.4201.4	MSTRG.4201	novel	3.27977526932275	0.679948219658668	TRUE	FALSE	FALSE	0.338264444373598
MSTRG.29086.4	MSTRG.29086	novel	-0.948151596615409	0.679964575191171	TRUE	FALSE	FALSE	0.874967067079494
MSTRG.5154.7	MSTRG.5154	novel	-0.548309957978371	0.680016174412031	TRUE	FALSE	FALSE	0.685148791000893
MSTRG.873.2	MSTRG.873	novel	-2.01514735240458	0.680511419944297	TRUE	FALSE	FALSE	0.288495518869942
MSTRG.17407.7	MSTRG.17407	novel	0.960306930701625	0.680635832180748	TRUE	FALSE	FALSE	0.0852712546254236
MSTRG.15894.11	MSTRG.15894	novel	0.74079455004228	0.680647655484931	TRUE	FALSE	FALSE	0.00916727434080155
MSTRG.3944.2	MSTRG.3944	novel	-0.279048768792277	0.680647655484931	TRUE	FALSE	FALSE	3.35488538303253e-05
MSTRG.6788.10	MSTRG.6788	novel	1.60105577883243	0.680647655484931	TRUE	FALSE	FALSE	0.0351373238798778
MSTRG.7765.26	MSTRG.7765	novel	0.26803870051727	0.682368411154185	TRUE	FALSE	FALSE	0.106053962815018
MSTRG.23455.4	MSTRG.23455	novel	-0.392035214669386	0.682842707445679	TRUE	FALSE	FALSE	0.00233634914567463
MSTRG.9134.5	MSTRG.9134	novel	-0.657030033671405	0.682842707445679	TRUE	FALSE	FALSE	0.275091099856904
MSTRG.26235.6	MSTRG.26235	novel	0.566272112101917	0.683489149208721	TRUE	FALSE	FALSE	0.0412820698678715
MSTRG.15556.1	MSTRG.15556	novel	1.86220089717058	0.684239154125765	TRUE	FALSE	FALSE	0.997099777409535
MSTRG.26773.4	MSTRG.26773	novel	1.75941942248208	0.684734633172632	TRUE	FALSE	FALSE	4.36215979692229e-05
MSTRG.18129.15	MSTRG.18129	novel	-3.76463826690707	0.684807812694325	TRUE	FALSE	FALSE	0.00695418685608767
MSTRG.2994.2	MSTRG.2994	novel	2.65424820263966	0.68511602528604	TRUE	FALSE	FALSE	0.296060729987018
MSTRG.14284.6	MSTRG.14284	novel	-0.285900115541445	0.685715508723955	TRUE	FALSE	FALSE	0.074729984347684
MSTRG.19358.4	MSTRG.19358	novel	2.96825532837956	0.686348288623174	TRUE	FALSE	FALSE	0.999769537306607
MSTRG.22980.38	MSTRG.22980	novel	-1.93513008534759	0.687539413046966	TRUE	FALSE	FALSE	0.0135406378559676
MSTRG.18696.1	MSTRG.18696	novel	-0.784876541843016	0.687777871942188	TRUE	FALSE	FALSE	0.0126838016165465
MSTRG.7034.6	MSTRG.7034	novel	1.98177994502648	0.687777871942188	TRUE	FALSE	FALSE	0.995782827499538
MSTRG.15947.1	MSTRG.15947	novel	0.619806796521049	0.687801381897744	TRUE	FALSE	FALSE	0.999999899899198
MSTRG.22965.6	MSTRG.22965	novel	0.455216474341556	0.688338700305315	TRUE	FALSE	FALSE	0.00258448023365568
MSTRG.25880.2	MSTRG.25880	novel	2.49333389447682	0.690571819589305	TRUE	FALSE	FALSE	0.0169773075248999
MSTRG.9772.15	MSTRG.9772	novel	-0.349061688207721	0.690617509145024	TRUE	FALSE	FALSE	0.200914454404215
MSTRG.18408.1	MSTRG.18408	novel	-0.179952977268364	0.690646606130136	TRUE	FALSE	FALSE	0.0205740078914737
MSTRG.6543.5	MSTRG.6543	novel	0.580602365335715	0.691419956044793	TRUE	FALSE	FALSE	0.999028244656194
MSTRG.5482.6	MSTRG.5482	novel	-0.544597538716671	0.693060170175549	TRUE	FALSE	FALSE	0.802208607554453
MSTRG.23781.10	MSTRG.23781	novel	1.74002898782667	0.693552500478933	TRUE	FALSE	FALSE	0.626976598110785
MSTRG.16033.4	MSTRG.16033	novel	-0.930122582326956	0.694258657414001	TRUE	FALSE	FALSE	0.0230067359358206
MSTRG.28872.3	MSTRG.28872	novel	-3.25231195718133	0.694507730610591	TRUE	FALSE	FALSE	0.313731876660375
MSTRG.19960.1	MSTRG.19960	novel	0.35903878209916	0.694575483125468	TRUE	FALSE	FALSE	0.999999974799418
MSTRG.13684.3	MSTRG.13684	novel	2.45408624242883	0.695373304812425	TRUE	FALSE	FALSE	0.989029735982385
MSTRG.18226.2	MSTRG.18226	novel	-0.21340312276865	0.695521957748264	TRUE	FALSE	FALSE	0.4247283236114
MSTRG.15346.2	MSTRG.15346	novel	0.705577335659971	0.695739285043653	TRUE	FALSE	FALSE	0.631475330456883
MSTRG.22927.6	MSTRG.22927	novel	-2.42642458541258	0.695938134272838	TRUE	FALSE	FALSE	0.162847001879886
MSTRG.20164.5	MSTRG.20164	novel	0.558556346677618	0.696374977998366	TRUE	FALSE	FALSE	0.367168084076683
MSTRG.12141.4	MSTRG.12141	novel	-1.68286131265816	0.696544423834678	TRUE	FALSE	FALSE	0.136378303684789
MSTRG.27598.5	MSTRG.27598	novel	-1.8832704760199	0.696887133754414	TRUE	FALSE	FALSE	0.999993385136146
MSTRG.1114.1	MSTRG.1114	novel	1.28794020003293	0.697004164011819	TRUE	FALSE	FALSE	0.00706594541823335
MSTRG.6749.1	MSTRG.6749	novel	1.11040507347176	0.697069245131934	TRUE	FALSE	FALSE	0.0997534940841307
MSTRG.18582.25	MSTRG.18582	novel	-1.76731160972242	0.698453446388072	TRUE	FALSE	FALSE	0.999999986079747
MSTRG.650.3	MSTRG.650	novel	0.541668349020114	0.698455462748406	TRUE	FALSE	FALSE	0.0189980104374957
MSTRG.6197.61	MSTRG.6197	novel	-2.99914811393741	0.699182447890957	TRUE	FALSE	FALSE	0.0182633237023565
MSTRG.7591.21	MSTRG.7591	novel	1.29930747082122	0.699430892628456	TRUE	FALSE	FALSE	0.455662884814064
MSTRG.14851.2	MSTRG.14851	novel	2.68436217629667	0.700168468674365	TRUE	FALSE	FALSE	0.967677905780797
MSTRG.3079.18	MSTRG.3079	novel	-2.09583958698774	0.700814943741653	TRUE	FALSE	FALSE	0.000383752917463721
MSTRG.15232.6	MSTRG.15232	novel	0.306941199116843	0.70090219839135	TRUE	FALSE	FALSE	0.907885252115308
MSTRG.12070.3	MSTRG.12070	novel	3.32562830076519	0.70120762958798	TRUE	FALSE	FALSE	0.77678731098985
MSTRG.7743.5	MSTRG.7743	novel	1.04384756521911	0.702143684129895	TRUE	FALSE	FALSE	0.221963367277888
MSTRG.23315.13	MSTRG.23315	novel	0.467281539202734	0.70246981753948	TRUE	FALSE	FALSE	0.0157040784109051
MSTRG.15683.5	MSTRG.15683	novel	-0.66880257732052	0.702523456896889	TRUE	FALSE	FALSE	0.52199557176034
MSTRG.11319.16	MSTRG.11319	novel	0.63658665311065	0.702531604671279	TRUE	FALSE	FALSE	0.00444662139911017
MSTRG.2908.3	MSTRG.2908	novel	2.43894678443369	0.702908805737578	TRUE	FALSE	FALSE	0.990025425030851
MSTRG.16001.1	MSTRG.16001	novel	-1.9860118315471	0.703158798657035	TRUE	FALSE	FALSE	0.578183038872221
MSTRG.4264.10	MSTRG.4264	novel	-3.78502938572117	0.703557330912747	TRUE	FALSE	FALSE	0.999998179833089
MSTRG.21442.24	MSTRG.21442	novel	-0.498374576552279	0.704038793456492	TRUE	FALSE	FALSE	0.00524586588813707
MSTRG.18289.5	MSTRG.18289	novel	0.428577043632646	0.704299281395088	TRUE	FALSE	FALSE	0.182791550198715
MSTRG.14229.1	MSTRG.14229	novel	-0.319794158327714	0.704677093550388	TRUE	FALSE	FALSE	0.0239974408209935
MSTRG.6655.20	MSTRG.6655	novel	-0.32501097175095	0.704696563958685	TRUE	FALSE	FALSE	0.40826975194395
MSTRG.10387.2	MSTRG.10387	novel	1.04288060323931	0.704975417137711	TRUE	FALSE	FALSE	0.000111039517490379
MSTRG.2920.2	MSTRG.2920	novel	1.14625511259309	0.705924618249528	TRUE	FALSE	FALSE	0.0306784912424863
MSTRG.15620.1	MSTRG.15620	novel	0.344346877654137	0.70704136447165	TRUE	FALSE	FALSE	0.999915936340408
MSTRG.8695.2	MSTRG.8695	novel	0.299237833754328	0.707697862250153	TRUE	FALSE	FALSE	0.0218548673302181
MSTRG.16558.1	MSTRG.16558	novel	-0.16811563736162	0.70906846133707	TRUE	FALSE	FALSE	0.999949335129646
MSTRG.28900.3	MSTRG.28900	novel	-0.877877709040385	0.70906846133707	TRUE	FALSE	FALSE	0.29111171604422
MSTRG.5491.9	MSTRG.5491	novel	-2.71591891662829	0.709228659977758	TRUE	FALSE	FALSE	0.284626174009455
MSTRG.22988.3	MSTRG.22988	novel	-1.35328011641026	0.709309159791345	TRUE	FALSE	FALSE	0.362368793525098
MSTRG.8706.2	MSTRG.8706	novel	0.887679845400118	0.709894381911774	TRUE	FALSE	FALSE	0.00178022517325384
MSTRG.21992.1	MSTRG.21992	novel	-1.4029339995156	0.709947403501627	TRUE	FALSE	FALSE	0.58503173977187
MSTRG.22284.1	MSTRG.22284	novel	2.51950603906579	0.709963380528465	TRUE	FALSE	FALSE	0.00306914718203119
MSTRG.12092.1	MSTRG.12092	novel	-0.23151498492683	0.710078273236338	TRUE	FALSE	FALSE	0.445583370492916
MSTRG.17778.10	MSTRG.17778	novel	-0.6118220622688	0.710946142750014	TRUE	FALSE	FALSE	0.459244249844705
MSTRG.6286.2	MSTRG.6286	novel	0.33818084295694	0.710946142750014	TRUE	FALSE	FALSE	0.886436979474582
MSTRG.10334.3	MSTRG.10334	novel	0.940209445865858	0.71127939144433	TRUE	FALSE	FALSE	0.0196150858597226
MSTRG.15259.8	MSTRG.15259	novel	0.820040084535649	0.711644415439778	TRUE	FALSE	FALSE	0.968573016574251
MSTRG.26718.10	MSTRG.26718	novel	-2.8490586822713	0.712015200847595	TRUE	FALSE	FALSE	0.999331984526801
MSTRG.26852.4	MSTRG.26852	novel	-0.314702820760032	0.712015200847595	TRUE	FALSE	FALSE	0.560496619289518
MSTRG.17781.7	MSTRG.17781	novel	0.271826026181554	0.712061999306906	TRUE	FALSE	FALSE	0.999994217910619
MSTRG.25806.7	MSTRG.25806	novel	-2.10620122292322	0.712363525913033	TRUE	FALSE	FALSE	0.118871466696222
MSTRG.6795.1	MSTRG.6795	novel	0.404258366742835	0.712363525913033	TRUE	FALSE	FALSE	0.958630138622827
MSTRG.17491.1	MSTRG.17491	novel	-0.176845131978244	0.712426048827215	TRUE	FALSE	FALSE	0.00331656164435733
MSTRG.6775.5	MSTRG.6775	novel	-1.37384281701666	0.712426048827215	TRUE	FALSE	FALSE	0.903367261858749
MSTRG.28628.4	MSTRG.28628	novel	1.49415779897834	0.7127751246712	TRUE	FALSE	FALSE	0.17014047491072
MSTRG.23215.4	MSTRG.23215	novel	-0.434942746237468	0.712901270578801	TRUE	FALSE	FALSE	0.154393067454264
MSTRG.25806.4	MSTRG.25806	novel	0.268907778982004	0.713085441021323	TRUE	FALSE	FALSE	0.0214254878472317
MSTRG.17900.2	MSTRG.17900	novel	2.82541384177311	0.713633300946588	TRUE	FALSE	FALSE	0.999759460935056
MSTRG.18996.9	MSTRG.18996	novel	2.6042235648277	0.714353012093937	TRUE	FALSE	FALSE	0.0283107139444259
MSTRG.7339.3	MSTRG.7339	novel	-1.85460121059273	0.714636708029412	TRUE	FALSE	FALSE	0.180235815285637
MSTRG.1804.8	MSTRG.1804	novel	-1.05386653237236	0.715297750522508	TRUE	FALSE	FALSE	0.99999999996773
MSTRG.20440.13	MSTRG.20440	novel	0.506097718792927	0.716105334146353	TRUE	FALSE	FALSE	0.221536646185322
MSTRG.1452.1	MSTRG.1452	novel	-1.01646913036981	0.716313778007423	TRUE	FALSE	FALSE	0.0118731585239941
MSTRG.19683.9	MSTRG.19683	novel	-1.08339620093314	0.71673010413243	TRUE	FALSE	FALSE	0.00243065003201885
MSTRG.12603.1	MSTRG.12603	novel	-0.17276011236525	0.716786137304741	TRUE	FALSE	FALSE	0.999698834293649
MSTRG.3771.6	MSTRG.3771	novel	0.313603626113575	0.716958733366581	TRUE	FALSE	FALSE	0.0120415391758991
MSTRG.23555.1	MSTRG.23555	novel	0.988073130408249	0.717124266332226	TRUE	FALSE	FALSE	0.336623119007592
MSTRG.16375.10	MSTRG.16375	novel	0.3314146387922	0.717367337240574	TRUE	FALSE	FALSE	0.000601631130512112
MSTRG.22026.1	MSTRG.22026	novel	2.87754173840409	0.717367337240574	TRUE	FALSE	FALSE	0.00157565424232326
MSTRG.5970.2	MSTRG.5970	novel	-2.11263076111746	0.717759963170281	TRUE	FALSE	FALSE	0.0135182518791996
